Date;Open;High;Low;Close;Volume
2021-03-23;6.0;7.449999809265137;5.550000190734863;6.599999904632568;1617200
2021-03-24;6.590000152587891;6.619999885559082;5.260000228881836;5.360000133514404;418800
2021-03-25;5.420000076293945;5.8429999351501465;5.25;5.25;258000
2021-03-26;5.5;5.817999839782715;5.289999961853027;5.639999866485596;217900
2021-03-29;5.800000190734863;6.0;5.449999809265137;5.800000190734863;155700
2021-03-30;5.961999893188477;5.961999893188477;5.5;5.699999809265137;73400
2021-03-31;5.539999961853027;5.829999923706055;5.449999809265137;5.539999961853027;66100
2021-04-01;5.480000019073486;5.699999809265137;5.400000095367432;5.519999980926514;56800
2021-04-05;5.760000228881836;5.900000095367432;5.439000129699707;5.730000019073486;51000
2021-04-06;5.730000019073486;6.019999980926514;5.679999828338623;5.980000019073486;81700
2021-04-07;6.190000057220459;6.639999866485596;5.820000171661377;6.639999866485596;79300
2021-04-08;6.599999904632568;6.599999904632568;6.0;6.5;84500
2021-04-09;6.5;6.5;6.159999847412109;6.195000171661377;35400
2021-04-12;6.21999979019165;6.21999979019165;5.909999847412109;6.099999904632568;30200
2021-04-13;6.099999904632568;6.099999904632568;5.769999980926514;6.010000228881836;42100
2021-04-14;5.989999771118164;5.989999771118164;5.510000228881836;5.880000114440918;97000
2021-04-15;5.900000095367432;5.900000095367432;5.599999904632568;5.650000095367432;25800
2021-04-16;5.559999942779541;5.565999984741211;5.320000171661377;5.480000019073486;60000
2021-04-19;5.480000019073486;5.480000019073486;5.300000190734863;5.340000152587891;26300
2021-04-20;5.400000095367432;5.400000095367432;5.199999809265137;5.199999809265137;15500
2021-04-21;5.309999942779541;5.414999961853027;5.300000190734863;5.349999904632568;6000
2021-04-22;5.349999904632568;5.570000171661377;5.349999904632568;5.5;8700
2021-04-23;5.639999866485596;5.824999809265137;5.159999847412109;5.302999973297119;29600
2021-04-26;5.440000057220459;5.489999771118164;5.329999923706055;5.363999843597412;12100
2021-04-27;5.489999771118164;5.5;5.300000190734863;5.449999809265137;29100
2021-04-28;5.5;5.760000228881836;5.440000057220459;5.760000228881836;33500
2021-04-29;5.599999904632568;5.599999904632568;5.25;5.5;38900
2021-04-30;5.489999771118164;5.5;5.300000190734863;5.460000038146973;28200
2021-05-03;5.409999847412109;5.489999771118164;5.300000190734863;5.389999866485596;17300
2021-05-04;5.5;5.5;5.21999979019165;5.329999923706055;21800
2021-05-05;5.360000133514404;5.380000114440918;5.208000183105469;5.380000114440918;12300
2021-05-06;5.46999979019165;5.46999979019165;5.190000057220459;5.300000190734863;28300
2021-05-07;5.190000057220459;5.349999904632568;5.190000057220459;5.210000038146973;17600
2021-05-10;5.260000228881836;5.320000171661377;5.150000095367432;5.150000095367432;21000
2021-05-11;5.150000095367432;5.289999961853027;5.150000095367432;5.25;22000
2021-05-12;5.150000095367432;5.25;5.150000095367432;5.159999847412109;26700
2021-05-13;5.150000095367432;5.199999809265137;5.0;5.0;108800
