Date;Open;High;Low;Close;Volume
2020-11-02;10.0;10.25;9.460000038146973;9.949999809265137;44600
2020-11-03;10.4399995803833;10.449999809265137;9.649999618530273;9.859999656677246;38600
2020-11-04;10.350000381469727;10.350000381469727;9.800000190734863;9.960000038146973;30700
2020-11-05;10.270999908447266;10.270999908447266;9.800000190734863;9.949999809265137;83500
2020-11-06;9.84000015258789;9.989999771118164;9.800000190734863;9.899999618530273;43000
2020-11-09;9.899999618530273;10.0;9.84000015258789;10.0;60700
2020-11-10;10.0;10.0;9.869999885559082;9.9399995803833;206400
2020-11-11;10.100000381469727;10.100000381469727;9.859999656677246;9.949999809265137;193700
2020-11-12;9.949999809265137;9.949999809265137;9.850000381469727;9.949999809265137;235800
2020-11-13;9.949999809265137;10.0;9.899999618530273;9.979999542236328;113600
2020-11-16;10.0;10.010000228881836;9.899999618530273;9.980999946594238;437600
2020-11-17;9.979999542236328;10.0;9.899999618530273;9.960000038146973;37200
2020-11-18;10.069999694824219;10.069999694824219;9.949999809265137;10.0;34400
2020-11-19;10.010000228881836;10.149999618530273;9.970000267028809;10.119999885559082;144300
2020-11-20;10.149999618530273;10.180000305175781;10.0;10.100000381469727;81800
2020-11-23;10.199999809265137;10.3149995803833;10.100000381469727;10.300000190734863;144500
2020-11-24;10.300000190734863;10.34000015258789;10.270000457763672;10.300000190734863;150800
2020-11-25;10.350000381469727;10.350000381469727;10.199999809265137;10.279000282287598;259100
2020-11-27;10.5;10.649999618530273;10.34000015258789;10.40999984741211;247600
2020-11-30;10.579999923706055;10.800000190734863;10.319999694824219;10.449999809265137;581700
2020-12-01;10.489999771118164;10.489999771118164;10.319999694824219;10.34000015258789;160200
2020-12-02;10.229999542236328;10.399999618530273;10.100000381469727;10.289999961853027;127900
2020-12-03;10.449999809265137;10.449999809265137;10.350000381469727;10.369999885559082;115400
2020-12-04;10.5;10.890000343322754;10.395999908447266;10.710000038146973;375200
2020-12-07;10.949999809265137;11.430000305175781;10.75;10.949999809265137;546400
2020-12-08;11.210000038146973;11.210000038146973;10.75;10.75;285200
2020-12-09;11.390000343322754;11.390000343322754;10.75;10.899999618530273;1065600
2020-12-10;10.930000305175781;11.050000190734863;10.75;10.8100004196167;740100
2020-12-11;10.949999809265137;11.199999809265137;10.779999732971191;11.0;1051900
2020-12-14;11.180000305175781;11.1899995803833;10.920000076293945;11.0;1162400
2020-12-15;11.0;11.0;10.859999656677246;10.899999618530273;600700
2020-12-16;10.800000190734863;10.850000381469727;10.550000190734863;10.850000381469727;495200
2020-12-17;10.739999771118164;10.899999618530273;10.6899995803833;10.850000381469727;230100
2020-12-18;10.829999923706055;10.875;10.699999809265137;10.819999694824219;299700
2020-12-21;10.8100004196167;10.829999923706055;10.640000343322754;10.789999961853027;453500
2020-12-22;10.850000381469727;11.25;10.800000190734863;10.890000343322754;604300
2020-12-23;11.050000190734863;11.170000076293945;10.890000343322754;11.170000076293945;763900
2020-12-24;11.170000076293945;11.479999542236328;11.109999656677246;11.359999656677246;567100
2020-12-28;11.5;11.850000381469727;11.109999656677246;11.170000076293945;1048500
2020-12-29;11.119999885559082;11.229999542236328;10.59000015258789;10.859999656677246;977300
2020-12-30;10.869999885559082;10.920000076293945;10.75;10.829999923706055;807300
2020-12-31;10.800000190734863;10.920000076293945;10.600000381469727;10.649999618530273;982200
